id,cleanLoc
43176221,Ohio
41208323,Ohio
38881076,Ohio
38582731,Ohio
44853356,Texas
44215093,Oklahoma
41897678,Oklahoma
38581917,Oklahoma
38497892,Oklahoma
38497867,Oklahoma
44981588,Oregon
44629981,California
44881297,Georgia
43826192,South Carolina
31916263,South Carolina
44916451,Alabama
44916392,Tennessee
44854205,Tennessee
44738914,Tennessee
44738906,Tennessee
44738882,Tennessee
44675703,Tennessee
44675698,Tennessee
44551097,Florida
44516791,Tennessee
44433604,Tennessee
44432858,Tennessee
44383043,Tennessee
44093053,Tennessee
44093045,Tennessee
42830603,Tennessee
44771822,Texas
44671806,Texas
44561720,Texas
45106935,Virginia
45093248,Virginia
45093250,Virginia
45093247,Virginia
45056360,Virginia
45038035,Virginia
45019923,Virginia
44991348,Virginia
44985941,Virginia
44981635,Virginia
44971754,Virginia
44971695,Virginia
44962377,Virginia
44962297,Virginia
44962191,Virginia
44960471,Virginia
44842329,Virginia
44809872,Virginia
44809732,Virginia
44809672,North Carolina
44752029,Virginia
44663887,Virginia
44551067,Virginia
44544625,Virginia
44544553,Virginia
44544291,Virginia
44499299,Virginia
44474408,New Jersey
44457210,Virginia
44402508,Virginia
44239035,Virginia
44140467,Virginia
44031966,Virginia
43927166,Virginia
43914939,Virginia
43905547,New York
43725150,Virginia
43311905,Virginia
43252799,Virginia
42406521,Virginia
41950084,Virginia
41430878,Virginia
41424568,Virginia
37801932,Virginia
45029883,Texas
45021603,Texas
45001763,Texas
44971745,Texas
44873924,Washington
44873883,Washington
44832947,Texas
44731895,Texas
44718958,Washington
44700440,Texas
44691177,Texas
44679762,Texas
44663825,Texas
44663790,Texas
44442798,Texas
44327373,Texas
44255526,Texas
44255519,Texas
44200013,Texas
43927612,Texas
43927584,Texas
43759521,Texas
45099539,West Virginia
45089709,West Virginia
45089712,West Virginia
45074319,West Virginia
45067375,West Virginia
45044417,West Virginia
45033788,West Virginia
45017651,West Virginia
44890877,West Virginia
44854507,West Virginia
44828741,Virginia
44819604,West Virginia
44814039,West Virginia
44659739,West Virginia
44638681,West Virginia
44367157,West Virginia
44301765,West Virginia
44289536,West Virginia
44003876,West Virginia
42628397,West Virginia
42117845,West Virginia
42001061,Texas
41298157,West Virginia
40492179,West Virginia
38530809,West Virginia
45107377,North Carolina
45107364,North Carolina
45103327,Washington DC
45101384,Texas
45097999,North Carolina
45087087,Georgia
45087034,South Carolina
45072805,South Carolina
45072665,South Carolina
45071942,South Carolina
45071923,South Carolina
45071367,South Carolina
45071342,South Carolina
45071328,South Carolina
45071275,South Carolina
45071259,South Carolina
45071248,South Carolina
45070536,South Carolina
45070515,South Carolina
45069204,South Carolina
45068723,Texas
45068169,South Carolina
45066355,Georgia
45066345,Georgia
45066334,Georgia
45059718,Alabama
45059325,South Carolina
45058962,South Carolina
45055417,Georgia
45054476,California
45046034,California
45017094,Louisiana
45002985,Alabama
44998013,Texas
44991313,North Carolina
44990970,Georgia
44986759,Texas
44978259,West Virginia
44974376,Texas
44972528,Kansas
44967336,Texas
44962064,Texas
44953336,New Mexico
44949056,Texas
44949049,Texas
44944616,South Carolina
44941793,Texas
44941792,Texas
44932123,North Carolina
44931720,Georgia
44931685,Georgia
44931674,Georgia
44931425,Georgia
44931311,Georgia
44912408,Texas
44902780,South Korea
44892286,Missouri
44877201,New Mexico
44868217,South Carolina
44863530,India
44862367,South Carolina
44862348,South Carolina
44856970,South Carolina
44856963,South Carolina
44855229,California
44850267,South Korea
44844285,Texas
44844253,Texas
44833712,China
44833709,China
44833708,China
44823476,North Carolina
44817591,Texas
44814916,California
44782377,North Carolina
44782213,North Carolina
44782175,North Carolina
44782129,North Carolina
44771005,North Carolina
44763653,North Carolina
44759444,Texas
44759443,Texas
44759442,Texas
44759435,Texas
44759434,Texas
44759432,Texas
44759431,Texas
44759430,Texas
44759423,Texas
44759416,Texas
44759412,China
44759410,China
44759409,China
44759406,Texas
44750555,Hawaii
44739363,Kosovo
44738014,Missouri
44681492,Texas
44660594,Florida
44637386,South Carolina
44634847,California
44628609,North Carolina
44607602,Georgia
44607459,Georgia
44592374,China
44534729,California
44524639,Texas
44516901,South Korea
44501736,California
44454763,Bahamas
44430226,India
44409025,Louisiana
44365078,Texas
44352464,California
44306515,Texas
44270081,Texas
44262481,Texas
44246861,Texas
44246659,Texas
44236056,California
44198080,California
44169993,South Carolina
44139974,West Virginia
44134052,Texas
44121120,Hawaii
44067544,California
43935296,Louisiana
43915537,West Virginia
43913339,California
43750090,California
43717329,Texas
43675196,Georgia
43663815,West Virginia
43458978,Tennessee
43458900,Tennessee
43243922,Texas
43082511,Afghanistan
42781510,Texas
42746665,North Carolina
42445043,California
42136515,Oklahoma
42134668,Kentucky
41933242,Texas
41377327,Texas
38050885,Texas
37731620,Indiana
36691289,Florida
25158585,South Carolina
