"doc_id","text","ent_type","start_id","length","id"
"text1","Texas","GPE",7,1,"45923726"
"text1","Sebec","GPE",23,1,"45923726"
"text1","Maine","GPE",25,1,"45923726"
"text1","Texas","GPE",2,1,"45923726"
"text1","Maine","GPE",4,1,"45923726"
"text1","Texas","GPE",7,1,"45923727"
"text1","Sebec","GPE",23,1,"45923727"
"text1","Maine","GPE",25,1,"45923727"
"text1","Texas","GPE",2,1,"45923727"
"text1","Maine","GPE",4,1,"45923727"
"text1","Texas","GPE",7,1,"45923729"
"text1","Sebec","GPE",23,1,"45923729"
"text1","Maine","GPE",25,1,"45923729"
"text1","Texas","GPE",2,1,"45923729"
"text1","Maine","GPE",4,1,"45923729"
"text1","Texas","GPE",7,1,"45923728"
"text1","Sebec","GPE",23,1,"45923728"
"text1","Maine","GPE",25,1,"45923728"
"text1","Texas","GPE",2,1,"45923728"
"text1","Maine","GPE",4,1,"45923728"
"text1","Texas","GPE",7,1,"45923732"
"text1","Sebec","GPE",23,1,"45923732"
"text1","Maine","GPE",25,1,"45923732"
"text1","Texas","GPE",2,1,"45923732"
"text1","Maine","GPE",4,1,"45923732"
"text1","Texas","GPE",7,1,"45923733"
"text1","Sebec","GPE",23,1,"45923733"
"text1","Maine","GPE",25,1,"45923733"
"text1","Texas","GPE",2,1,"45923733"
"text1","Maine","GPE",4,1,"45923733"
"text1","Texas","GPE",7,1,"45923724"
"text1","Sebec","GPE",23,1,"45923724"
"text1","Maine","GPE",25,1,"45923724"
"text1","Texas","GPE",2,1,"45923724"
"text1","Maine","GPE",4,1,"45923724"
"text1","Texas","GPE",7,1,"45923711"
"text1","Sebec","GPE",23,1,"45923711"
"text1","Maine","GPE",25,1,"45923711"
"text1","Texas","GPE",2,1,"45923711"
"text1","Maine","GPE",4,1,"45923711"
"text1","Texas","GPE",7,1,"45923712"
"text1","Sebec","GPE",23,1,"45923712"
"text1","Maine","GPE",25,1,"45923712"
"text1","Texas","GPE",2,1,"45923712"
"text1","Maine","GPE",4,1,"45923712"
"text1","Texas","GPE",7,1,"45923719"
"text1","Sebec","GPE",23,1,"45923719"
"text1","Maine","GPE",25,1,"45923719"
"text1","Texas","GPE",2,1,"45923719"
"text1","Maine","GPE",4,1,"45923719"
"text1","Texas","GPE",7,1,"45923715"
"text1","Sebec","GPE",23,1,"45923715"
"text1","Maine","GPE",25,1,"45923715"
"text1","Texas","GPE",2,1,"45923715"
"text1","Maine","GPE",4,1,"45923715"
"text1","Texas","GPE",7,1,"45923713"
"text1","Sebec","GPE",23,1,"45923713"
"text1","Maine","GPE",25,1,"45923713"
"text1","Texas","GPE",2,1,"45923713"
"text1","Maine","GPE",4,1,"45923713"
"text1","Texas","GPE",7,1,"45923721"
"text1","Sebec","GPE",23,1,"45923721"
"text1","Maine","GPE",25,1,"45923721"
"text1","Texas","GPE",2,1,"45923721"
"text1","Maine","GPE",4,1,"45923721"
"text1","Texas","GPE",7,1,"45923718"
"text1","Sebec","GPE",23,1,"45923718"
"text1","Maine","GPE",25,1,"45923718"
"text1","Texas","GPE",2,1,"45923718"
"text1","Maine","GPE",4,1,"45923718"
"text1","Texas","GPE",7,1,"45923714"
"text1","Sebec","GPE",23,1,"45923714"
"text1","Maine","GPE",25,1,"45923714"
"text1","Texas","GPE",2,1,"45923714"
"text1","Maine","GPE",4,1,"45923714"
"text1","Texas","GPE",7,1,"45923720"
"text1","Sebec","GPE",23,1,"45923720"
"text1","Maine","GPE",25,1,"45923720"
"text1","Texas","GPE",2,1,"45923720"
"text1","Maine","GPE",4,1,"45923720"
"text1","Texas","GPE",7,1,"45923717"
"text1","Sebec","GPE",23,1,"45923717"
"text1","Maine","GPE",25,1,"45923717"
"text1","Texas","GPE",2,1,"45923717"
"text1","Maine","GPE",4,1,"45923717"
"text1","Texas","GPE",7,1,"45923716"
"text1","Sebec","GPE",23,1,"45923716"
"text1","Maine","GPE",25,1,"45923716"
"text1","Texas","GPE",2,1,"45923716"
"text1","Maine","GPE",4,1,"45923716"
"text1","Texas","GPE",7,1,"45923722"
"text1","Sebec","GPE",23,1,"45923722"
"text1","Maine","GPE",25,1,"45923722"
"text1","Texas","GPE",2,1,"45923722"
"text1","Maine","GPE",4,1,"45923722"
"text1","Texas","GPE",7,1,"45923051"
"text1","Sebec","GPE",23,1,"45923051"
"text1","Maine","GPE",25,1,"45923051"
"text1","Texas","GPE",2,1,"45923051"
"text1","Maine","GPE",4,1,"45923051"
"text1","Texas","GPE",7,1,"45923050"
"text1","Sebec","GPE",23,1,"45923050"
"text1","Maine","GPE",25,1,"45923050"
"text1","Texas","GPE",2,1,"45923050"
"text1","Maine","GPE",4,1,"45923050"
"text1","Texas","GPE",7,1,"45922966"
"text1","Sebec","GPE",23,1,"45922966"
"text1","Maine","GPE",25,1,"45922966"
"text1","Texas","GPE",2,1,"45922966"
"text1","Maine","GPE",4,1,"45922966"
"text1","Texas","GPE",7,1,"45922965"
"text1","Sebec","GPE",23,1,"45922965"
"text1","Maine","GPE",25,1,"45922965"
"text1","Texas","GPE",2,1,"45922965"
"text1","Maine","GPE",4,1,"45922965"
"text1","Texas","GPE",7,1,"45922964"
"text1","Sebec","GPE",23,1,"45922964"
"text1","Maine","GPE",25,1,"45922964"
"text1","Texas","GPE",2,1,"45922964"
"text1","Maine","GPE",4,1,"45922964"
"text1","Texas","GPE",7,1,"45922963"
"text1","Sebec","GPE",23,1,"45922963"
"text1","Maine","GPE",25,1,"45922963"
"text1","Texas","GPE",2,1,"45922963"
"text1","Maine","GPE",4,1,"45922963"
"text1","Texas","GPE",7,1,"45922866"
"text1","Sebec","GPE",23,1,"45922866"
"text1","Maine","GPE",25,1,"45922866"
"text1","Texas","GPE",2,1,"45922866"
"text1","Maine","GPE",4,1,"45922866"
"text1","Texas","GPE",7,1,"45922864"
"text1","Sebec","GPE",23,1,"45922864"
"text1","Maine","GPE",25,1,"45922864"
"text1","Texas","GPE",2,1,"45922864"
"text1","Maine","GPE",4,1,"45922864"
"text1","Texas","GPE",7,1,"45922495"
"text1","Sebec","GPE",23,1,"45922495"
"text1","Maine","GPE",25,1,"45922495"
"text1","Texas","GPE",2,1,"45922495"
"text1","Maine","GPE",4,1,"45922495"
"text1","Texas","GPE",7,1,"45922494"
"text1","Sebec","GPE",23,1,"45922494"
"text1","Maine","GPE",25,1,"45922494"
"text1","Texas","GPE",2,1,"45922494"
"text1","Maine","GPE",4,1,"45922494"
"text1","Texas","GPE",7,1,"45922496"
"text1","Sebec","GPE",23,1,"45922496"
"text1","Maine","GPE",25,1,"45922496"
"text1","Texas","GPE",2,1,"45922496"
"text1","Maine","GPE",4,1,"45922496"
"text1","Texas","GPE",7,1,"45922493"
"text1","Sebec","GPE",23,1,"45922493"
"text1","Maine","GPE",25,1,"45922493"
"text1","Texas","GPE",2,1,"45922493"
"text1","Maine","GPE",4,1,"45922493"
"text1","Texas","GPE",7,1,"45922400"
"text1","Sebec","GPE",23,1,"45922400"
"text1","Maine","GPE",25,1,"45922400"
"text1","Texas","GPE",2,1,"45922400"
"text1","Maine","GPE",4,1,"45922400"
"text1","Texas","GPE",7,1,"45922399"
"text1","Sebec","GPE",23,1,"45922399"
"text1","Maine","GPE",25,1,"45922399"
"text1","Texas","GPE",2,1,"45922399"
"text1","Maine","GPE",4,1,"45922399"
"text1","Texas","GPE",7,1,"45922401"
"text1","Sebec","GPE",23,1,"45922401"
"text1","Maine","GPE",25,1,"45922401"
"text1","Texas","GPE",2,1,"45922401"
"text1","Maine","GPE",4,1,"45922401"
"text1","Texas","GPE",7,1,"45922330"
"text1","Sebec","GPE",23,1,"45922330"
"text1","Maine","GPE",25,1,"45922330"
"text1","Texas","GPE",2,1,"45922330"
"text1","Maine","GPE",4,1,"45922330"
"text1","Texas","GPE",7,1,"45922329"
"text1","Sebec","GPE",23,1,"45922329"
"text1","Maine","GPE",25,1,"45922329"
"text1","Texas","GPE",2,1,"45922329"
"text1","Maine","GPE",4,1,"45922329"
"text1","Texas","GPE",7,1,"45922328"
"text1","Sebec","GPE",23,1,"45922328"
"text1","Maine","GPE",25,1,"45922328"
"text1","Texas","GPE",2,1,"45922328"
"text1","Maine","GPE",4,1,"45922328"
"text1","Texas","GPE",7,1,"45922203"
"text1","Sebec","GPE",23,1,"45922203"
"text1","Maine","GPE",25,1,"45922203"
"text1","Texas","GPE",2,1,"45922203"
"text1","Maine","GPE",4,1,"45922203"
"text1","Texas","GPE",2,1,"45910044"
"text1","Maine","GPE",4,1,"45910044"
"text1","Texas","GPE",7,1,"45907353"
"text1","China","GPE",2,1,"45907353"
"text1","Texas","GPE",2,1,"45907353"
"text1","Maine","GPE",4,1,"45907353"
"text1","Texas","GPE",7,1,"45835627"
"text1","Sebec","GPE",23,1,"45835627"
"text1","Maine","GPE",25,1,"45835627"
"text1","Texas","GPE",2,1,"45835627"
"text1","Maine","GPE",4,1,"45835627"
"text1","North Carolina","GPE",2,2,"45715944"
"text1","Texas","GPE",7,1,"45675487"
"text1","China","GPE",2,1,"45675487"
"text1","US","GPE",13,1,"45675487"
"text1","Texas","GPE",2,1,"45675487"
"text1","Maine","GPE",4,1,"45675487"
"text1","Texas","GPE",7,1,"45657652"
"text1","Texas","GPE",2,1,"45657652"
"text1","Maine","GPE",4,1,"45657652"
"text1","Texas","GPE",7,1,"45655743"
"text1","Sebec","GPE",23,1,"45655743"
"text1","Maine","GPE",25,1,"45655743"
"text1","Texas","GPE",2,1,"45655743"
"text1","Maine","GPE",4,1,"45655743"
"text1","China","GPE",7,1,"45463453"
"text1","Beijing","GPE",10,1,"45463453"
"text1","China","GPE",2,1,"45463453"
"text1","US","GPE",5,1,"45463453"
"text1","Texas","GPE",7,1,"45282250"
"text1","Sebec","GPE",23,1,"45282250"
"text1","Maine","GPE",25,1,"45282250"
"text1","Texas","GPE",2,1,"45282250"
"text1","Maine","GPE",4,1,"45282250"
"text1","Texas","GPE",7,1,"45062308"
"text1","Sebec","GPE",23,1,"45062308"
"text1","Maine","GPE",25,1,"45062308"
"text1","Texas","GPE",2,1,"45062308"
"text1","Maine","GPE",4,1,"45062308"
"text1","Texas","GPE",7,1,"45062298"
"text1","Sebec","GPE",23,1,"45062298"
"text1","Maine","GPE",25,1,"45062298"
"text1","Texas","GPE",2,1,"45062298"
"text1","Maine","GPE",4,1,"45062298"
"text1","Texas","GPE",7,1,"45062325"
"text1","Sebec","GPE",23,1,"45062325"
"text1","Maine","GPE",25,1,"45062325"
"text1","Texas","GPE",2,1,"45062325"
"text1","Maine","GPE",4,1,"45062325"
"text1","Texas","GPE",7,1,"45062319"
"text1","Sebec","GPE",23,1,"45062319"
"text1","Maine","GPE",25,1,"45062319"
"text1","Texas","GPE",2,1,"45062319"
"text1","Maine","GPE",4,1,"45062319"
"text1","Texas","GPE",7,1,"45062315"
"text1","Sebec","GPE",23,1,"45062315"
"text1","Maine","GPE",25,1,"45062315"
"text1","Texas","GPE",2,1,"45062315"
"text1","Maine","GPE",4,1,"45062315"
"text1","Texas","GPE",7,1,"45062301"
"text1","Sebec","GPE",23,1,"45062301"
"text1","Maine","GPE",25,1,"45062301"
"text1","Texas","GPE",2,1,"45062301"
"text1","Maine","GPE",4,1,"45062301"
"text1","Texas","GPE",7,1,"45062296"
"text1","Sebec","GPE",23,1,"45062296"
"text1","Maine","GPE",25,1,"45062296"
"text1","Texas","GPE",2,1,"45062296"
"text1","Maine","GPE",4,1,"45062296"
"text1","Texas","GPE",7,1,"44967336"
"text1","China","GPE",2,1,"44967336"
"text1","Texas","GPE",2,1,"44967336"
"text1","Maine","GPE",4,1,"44967336"
"text1","Texas","GPE",7,1,"44759438"
"text1","China","GPE",2,1,"44759438"
"text1","Texas","GPE",2,1,"44759438"
"text1","Maine","GPE",4,1,"44759438"
"text1","Texas","GPE",7,1,"44759429"
"text1","Texas","GPE",2,1,"44759429"
"text1","Maine","GPE",4,1,"44759429"
"text1","Texas","GPE",7,1,"44759419"
"text1","Texas","GPE",2,1,"44759419"
"text1","Maine","GPE",4,1,"44759419"
"text1","Texas","GPE",7,1,"44759434"
"text1","China","GPE",2,1,"44759434"
"text1","Texas","GPE",2,1,"44759434"
"text1","Maine","GPE",4,1,"44759434"
"text1","China","GPE",7,1,"44759410"
"text1","Beijing","GPE",10,1,"44759410"
"text1","China","GPE",2,1,"44759410"
"text1","US","GPE",5,1,"44759410"
"text1","Sebec","GPE",16,1,"44759410"
"text1","Maine","GPE",18,1,"44759410"
"text1","China","GPE",2,1,"44759410"
"text1","Sebec","GPE",4,1,"44759410"
"text1","Maine","GPE",6,1,"44759410"
"text1","Texas","GPE",7,1,"44759406"
"text1","China","GPE",2,1,"44759406"
"text1","Texas","GPE",2,1,"44759406"
"text1","Maine","GPE",4,1,"44759406"
"text1","Texas","GPE",7,1,"44759418"
"text1","Texas","GPE",7,1,"44759435"
"text1","China","GPE",2,1,"44759435"
"text1","Texas","GPE",2,1,"44759435"
"text1","Maine","GPE",4,1,"44759435"
"text1","China","GPE",7,1,"44759409"
"text1","Beijing","GPE",10,1,"44759409"
"text1","China","GPE",2,1,"44759409"
"text1","US","GPE",5,1,"44759409"
"text1","Sebec","GPE",16,1,"44759409"
"text1","Maine","GPE",18,1,"44759409"
"text1","China","GPE",2,1,"44759409"
"text1","Sebec","GPE",4,1,"44759409"
"text1","Maine","GPE",6,1,"44759409"
"text1","Texas","GPE",7,1,"44759428"
"text1","Texas","GPE",2,1,"44759428"
"text1","Maine","GPE",4,1,"44759428"
"text1","China","GPE",2,1,"44759416"
"text1","Texas","GPE",2,1,"44759416"
"text1","Maine","GPE",4,1,"44759416"
"text1","California","GPE",7,1,"44669651"
"text1","North Carolina","GPE",6,2,"44669342"
"text1","North Carolina","GPE",5,2,"44669213"
"text1","Saint John","GPE",6,2,"40589804"
"text1","Florenceville","GPE",2,1,"33842633"
"text1","Alabama","GPE",2,1,"46037743"
"text1","Alabama","GPE",2,1,"46004496"
"text1","Alabama","GPE",2,1,"46004335"
"text1","Louisiana","GPE",2,1,"45991115"
"text1","Texas","GPE",2,1,"45991117"
"text1","Alabama","GPE",2,1,"45922830"
"text1","Honduras","GPE",5,1,"45781491"
"text1","Rotan","GPE",2,1,"45781491"
"text1","Minnesota","GPE",6,1,"45781491"
"text1","Traveled","GPE",9,1,"45781491"
"text1","Animal","GPE",2,1,"45600408"
"text1","Detroit","GPE",2,1,"45508792"
"text1","Texas","GPE",2,1,"45340683"
"text1","Midland County","GPE",2,2,"45310158"
"text1","Alabama","GPE",3,1,"45153374"
"text1","Michigan","GPE",16,1,"45153374"
"text1","St Landry","GPE",2,2,"45017094"
"text1","Detroit","GPE",6,1,"44581452"
"text1","Detroit","GPE",2,1,"44410375"
"text1","Michigan","GPE",6,1,"43789221"
"text1","Mexico","GPE",13,1,"42225879"
"text1","Texas","GPE",2,1,"46034874"
"text1","Texas","GPE",2,1,"46030733"
"text1","Texas","GPE",2,1,"46029698"
"text1","Texas","GPE",5,1,"46025436"
"text1","Texas","GPE",2,1,"46025437"
"text1","Missouri","GPE",2,1,"46021280"
"text1","Texas","GPE",2,1,"45971038"
"text1","Texas","GPE",2,1,"45964477"
"text1","Texas","GPE",2,1,"45964478"
"text1","KY","GPE",2,1,"45951751"
"text1","Kentucky","GPE",2,1,"45951082"
"text1","Texas","GPE",2,1,"45945974"
"text1","Texas","GPE",2,1,"45920184"
"text1","Texas","GPE",2,1,"45917944"
"text1","Louisiana","GPE",2,1,"45914983"
"text1","Texas","GPE",2,1,"45892767"
"text1","Texas","GPE",2,1,"45885740"
"text1","Texas","GPE",2,1,"45864229"
"text1","South Dakota","GPE",5,2,"45861190"
"text1","Texas","GPE",2,1,"45853201"
"text1","Texas","GPE",2,1,"45853199"
"text1","Texas","GPE",2,1,"45853193"
"text1","Texas","GPE",2,1,"45853195"
"text1","Texas","GPE",2,1,"45853197"
"text1","Texas","GPE",2,1,"45850859"
"text1","Texas","GPE",2,1,"45850864"
"text1","Texas","GPE",2,1,"45850860"
"text1","Texas","GPE",2,1,"45850863"
"text1","Canada","GPE",2,1,"45813914"
"text1","Texas","GPE",2,1,"45789498"
"text1","Texas","GPE",2,1,"45753143"
"text1","Louisiana","GPE",2,1,"45744891"
"text1","Louisiana","GPE",2,1,"45744744"
"text1","Louisiana","GPE",2,1,"45744743"
"text1","Minnesota","GPE",7,1,"45744743"
"text1","Arkansas","GPE",2,1,"45724780"
"text1","Turtle Mountain Area Rescue","GPE",2,4,"45692650"
"text1","Texas","GPE",5,1,"45686463"
"text1","Kentucky","GPE",2,1,"45666970"
"text1","Texas","GPE",2,1,"45654708"
"text1","Texas","GPE",2,1,"45654702"
"text1","Arizona","GPE",2,1,"45502015"
"text1","Texas","GPE",2,1,"45454669"
"text1","Alabama","GPE",2,1,"45419523"
"text1","Texas","GPE",2,1,"45267415"
"text1","Wisconsin","GPE",6,1,"45101607"
"text1","North Dakota","GPE",7,2,"45086897"
"text1","Texas","GPE",2,1,"45027746"
"text1","Texas","GPE",2,1,"44912408"
"text1","Louisiana","GPE",2,1,"44815289"
"text1","Texas","GPE",2,1,"44710284"
"text1","Minnesota","GPE",11,1,"44710284"
"text1","Texas","GPE",2,1,"44681492"
"text1","Arkansas","GPE",2,1,"44520267"
"text1","4/2019","GPE",4,1,"44520267"
"text1","China","GPE",6,1,"44485498"
"text1","China","GPE",12,1,"44485498"
"text1","Adaptil","GPE",118,1,"44475904"
"text1","KY","GPE",2,1,"44077022"
"text1","KY","GPE",2,1,"44076961"
"text1","MN","GPE",4,1,"44076961"
"text1","Arkansas","GPE",2,1,"43511476"
"text1","Minnesota","GPE",2,1,"43282358"
"text1","Dallas","GPE",2,1,"43190836"
"text1","Texas","GPE",4,1,"43190836"
"text1","South Dakota","GPE",5,2,"42564591"
"text1","Kentucky","GPE",2,1,"42134668"
"text1","Minnesota","GPE",2,1,"41674455"
"text1","Minnesota","GPE",2,1,"41408240"
"text1","Kentucky","GPE",3,1,"39562457"
"text1","Texas","GPE",3,1,"45887824"
"text1","Texas","GPE",3,1,"45887573"
"text1","Texas","GPE",4,1,"45853135"
"text1","Higginsville","GPE",2,1,"45741182"
"text1","Osage Beach","GPE",2,2,"45273384"
"text1","Kansas","GPE",6,1,"45174334"
"text1","Montreal","GPE",2,1,"45035009"
"text1","Dixon","GPE",2,1,"44910967"
"text1","Williamsburg","GPE",3,1,"38414755"
"text1","St.","GPE",6,1,"35341996"
"text1","the Jefferson City","GPE",2,3,"32529191"
"text1","Millersburg","GPE",12,1,"32529191"
"text1","Jackson","GPE",5,1,"44447502"
"text1","Mississippi","GPE",5,1,"41189387"
"text1","Waveland","GPE",2,1,"31826495"
"text1","Jackson","GPE",8,1,"31826495"
"text1","Mississippi","GPE",5,1,"31542985"
"text1","St.","GPE",5,1,"25943127"
"text1","NC","GPE",2,1,"46041584"
"text1","VA","GPE",4,1,"46041584"
"text1","MD","GPE",6,1,"46041584"
"text1","NJ","GPE",8,1,"46041584"
"text1","NC","GPE",2,1,"46041402"
"text1","VA","GPE",4,1,"46041402"
"text1","MD","GPE",6,1,"46041402"
"text1","NJ","GPE",8,1,"46041402"
"text1","NC","GPE",2,1,"46041165"
"text1","VA","GPE",4,1,"46041165"
"text1","MD","GPE",6,1,"46041165"
"text1","NJ","GPE",8,1,"46041165"
"text1","Charlotte","GPE",2,1,"46040676"
"text1","Eastern North Carolina","GPE",7,3,"46037119"
"text1","Charlotte","GPE",2,1,"46035947"
"text1","Charlotte","GPE",2,1,"46033620"
"text1","Hertford County","GPE",4,2,"46033168"
"text1","Hertford County","GPE",4,2,"46031728"
"text1","South Carolina","GPE",2,2,"46025620"
"text1","Charlotte","GPE",2,1,"46018726"
"text1","Charlotte","GPE",2,1,"46005058"
"text1","NC","GPE",17,1,"45987543"
"text1","Charlotte North Carolina","GPE",4,3,"45987543"
"text1","Charlotte","GPE",2,1,"45986243"
"text1","Hickory","GPE",2,1,"45983441"
"text1","Charlotte","GPE",2,1,"45973281"
"text1","Charlotte","GPE",2,1,"45968081"
"text1","NC","GPE",2,1,"45958363"
"text1","VA","GPE",4,1,"45958363"
"text1","MD","GPE",6,1,"45958363"
"text1","NJ","GPE",8,1,"45958363"
"text1","NC","GPE",2,1,"45958359"
"text1","VA","GPE",4,1,"45958359"
"text1","MD","GPE",6,1,"45958359"
"text1","NJ","GPE",8,1,"45958359"
"text1","Hoke County","GPE",2,2,"45955795"
"text1","California","GPE",6,1,"45954389"
"text1","Charlotte","GPE",2,1,"45932708"
"text1","NC","GPE",2,1,"45923192"
"text1","VA","GPE",4,1,"45923192"
"text1","MD","GPE",6,1,"45923192"
"text1","NJ","GPE",8,1,"45923192"
"text1","NC","GPE",2,1,"45923182"
"text1","VA","GPE",4,1,"45923182"
"text1","MD","GPE",6,1,"45923182"
"text1","NJ","GPE",8,1,"45923182"
"text1","NC","GPE",2,1,"45923174"
"text1","VA","GPE",4,1,"45923174"
"text1","MD","GPE",6,1,"45923174"
"text1","NJ","GPE",8,1,"45923174"
"text1","NC","GPE",2,1,"45923164"
"text1","VA","GPE",4,1,"45923164"
"text1","MD","GPE",6,1,"45923164"
"text1","NJ","GPE",8,1,"45923164"
"text1","NC","GPE",2,1,"45923133"
"text1","VA","GPE",4,1,"45923133"
"text1","MD","GPE",6,1,"45923133"
"text1","NJ","GPE",8,1,"45923133"
"text1","Charlotte","GPE",2,1,"45919332"
"text1","Charlotte","GPE",2,1,"45916648"
"text1","Charlotte","GPE",2,1,"45912557"
"text1","Charlotte","GPE",2,1,"45902812"
"text1","NC","GPE",3,1,"45894847"
"text1","Craven County","GPE",2,2,"45889372"
"text1","Charlotte","GPE",2,1,"45873065"
"text1","Charlotte","GPE",13,1,"45851112"
"text1","NC","GPE",15,1,"45851112"
"text1","Charlotte","GPE",2,1,"45849584"
"text1","NC","GPE",17,1,"45834929"
"text1","Charlotte North Carolina","GPE",4,3,"45834929"
"text1","NC","GPE",2,1,"45782786"
"text1","VA","GPE",4,1,"45782786"
"text1","MD","GPE",6,1,"45782786"
"text1","NJ","GPE",8,1,"45782786"
"text1","NC","GPE",2,1,"45782764"
"text1","VA","GPE",4,1,"45782764"
"text1","MD","GPE",6,1,"45782764"
"text1","NJ","GPE",8,1,"45782764"
"text1","Charlotte","GPE",2,1,"45776637"
"text1","Charlotte","GPE",2,1,"45775063"
"text1","Warren County Animal","GPE",2,3,"45773500"
"text1","Ark.","GPE",5,1,"45773500"
"text1","Greensboro","GPE",2,1,"45769224"
"text1","NC","GPE",4,1,"45769224"
"text1","NC","GPE",2,1,"45754664"
"text1","VA","GPE",4,1,"45754664"
"text1","MD","GPE",6,1,"45754664"
"text1","NJ","GPE",8,1,"45754664"
"text1","NC","GPE",2,1,"45754655"
"text1","VA","GPE",4,1,"45754655"
"text1","MD","GPE",6,1,"45754655"
"text1","NJ","GPE",8,1,"45754655"
"text1","Char","GPE",2,1,"45743942"
"text1","Rowan County","GPE",2,2,"45739672"
"text1","NC","GPE",17,1,"45728954"
"text1","Charlotte North Carolina","GPE",4,3,"45728954"
"text1","NC","GPE",17,1,"45725620"
"text1","Charlotte North Carolina","GPE",4,3,"45725620"
"text1","NC","GPE",15,1,"45723911"
"text1","Greensboro","GPE",2,1,"45671146"
"text1","NC","GPE",4,1,"45671146"
"text1","Greensboro","GPE",2,1,"45670836"
"text1","NC","GPE",4,1,"45670836"
"text1","Cumberland County","GPE",6,2,"45664840"
"text1","NC","GPE",2,1,"45664566"
"text1","VA","GPE",4,1,"45664566"
"text1","MD","GPE",6,1,"45664566"
"text1","NJ","GPE",8,1,"45664566"
"text1","NC","GPE",2,1,"45664542"
"text1","VA","GPE",4,1,"45664542"
"text1","MD","GPE",6,1,"45664542"
"text1","NJ","GPE",8,1,"45664542"
"text1","NC","GPE",2,1,"45664278"
"text1","VA","GPE",4,1,"45664278"
"text1","MD","GPE",6,1,"45664278"
"text1","NJ","GPE",8,1,"45664278"
"text1","New Bern","GPE",2,2,"45619357"
"text1","Georgia","GPE",5,1,"45617634"
"text1","Virginia","GPE",3,1,"45497298"
"text1","NC","GPE",2,1,"45497224"
"text1","VA","GPE",4,1,"45497224"
"text1","MD","GPE",6,1,"45497224"
"text1","NJ","GPE",8,1,"45497224"
"text1","Charlotte","GPE",2,1,"45496671"
"text1","NC","GPE",2,1,"45469364"
"text1","VA","GPE",4,1,"45469364"
"text1","MD","GPE",6,1,"45469364"
"text1","NJ","GPE",8,1,"45469364"
"text1","Charlotte","GPE",3,1,"45451188"
"text1","Charlotte","GPE",2,1,"45419426"
"text1","NC","GPE",17,1,"45371719"
"text1","Charlotte North Carolina","GPE",4,3,"45371719"
"text1","Charlotte","GPE",2,1,"45317449"
"text1","Tennessee","GPE",5,1,"45311486"
"text1","Texas","GPE",2,1,"45281555"
"text1","Charlotte","GPE",2,1,"45235337"
"text1","Charlotte","GPE",2,1,"45181074"
"text1","Finland","GPE",2,1,"45170409"
"text1","Charlotte","GPE",2,1,"45113560"
"text1","Charlotte","GPE",2,1,"45093043"
"text1","New Jersey","GPE",3,2,"45001254"
"text1","Charlotte","GPE",2,1,"44987417"
"text1","Cabarrus County","GPE",2,2,"44743416"
"text1","Brida","GPE",6,1,"44664046"
"text1","Texas","GPE",6,1,"44545840"
"text1","NC","GPE",17,1,"44482284"
"text1","Charlotte North Carolina","GPE",4,3,"44482284"
"text1","Charlotte","GPE",2,1,"44363909"
"text1","Virginia","GPE",7,1,"44053553"
"text1","NC","GPE",17,1,"43950008"
"text1","Charlotte North Carolina","GPE",4,3,"43950008"
"text1","Breeder","GPE",3,1,"43741703"
"text1","Florida","GPE",5,1,"43741703"
"text1","South Carolina","GPE",2,2,"43567689"
"text1","Charlotte","GPE",2,1,"43371653"
"text1","Orrum","GPE",6,1,"43207464"
"text1","NC","GPE",10,1,"42878235"
"text1","NC","GPE",6,1,"42810884"
"text1","Louisiana","GPE",5,1,"42693570"
"text1","Charlotte","GPE",2,1,"42565493"
"text1","Charlotte","GPE",2,1,"42565494"
"text1","Charlotte","GPE",2,1,"42565491"
"text1","Greensboro","GPE",2,1,"41650385"
"text1","NC","GPE",4,1,"41650385"
"text1","Charlotte","GPE",6,1,"41484330"
"text1","Lennon","GPE",20,1,"41108634"
"text1","Lennon","GPE",49,1,"41108634"
"text1","Virginia","GPE",4,1,"39449064"
"text1","NC","GPE",3,1,"37675185"
"text1","Nash County","GPE",2,2,"36202201"
"text1","Charlotte","GPE",9,1,"20905974"
"text1","NC","GPE",11,1,"20905974"
"text1","Georgia","GPE",6,1,"46041682"
"text1","Georgia","GPE",6,1,"46031518"
"text1","Georgia","GPE",6,1,"46031469"
"text1","Ohio","GPE",3,1,"46030067"
"text1","Ohio","GPE",3,1,"46024310"
"text1","Ohio","GPE",3,1,"46023940"
"text1","Maine","GPE",8,1,"46018962"
"text1","Costa Rica","GPE",2,2,"45980935"
"text1","Puerto Rico","GPE",2,2,"45869015"
"text1","Georgia","GPE",2,1,"45868944"
"text1","North Carolina","GPE",6,2,"45833621"
"text1","North Carolina","GPE",6,2,"45803400"
"text1","Maine","GPE",8,1,"45770692"
"text1","Maine","GPE",8,1,"45770613"
"text1","Maine","GPE",8,1,"45770520"
"text1","Reena","GPE",13,1,"45732867"
"text1","Snowden","GPE",13,1,"45732518"
"text1","North Carolina","GPE",5,2,"45719791"
"text1","Vermont","GPE",12,1,"45719791"
"text1","Vicksburg","GPE",6,1,"45666918"
"text1","Texas","GPE",7,1,"45610022"
"text1","Ohio","GPE",14,1,"45350362"
"text1","Ohio","GPE",10,1,"45337092"
"text1","Maine","GPE",8,1,"45308530"
"text1","Greenville","GPE",5,1,"45245792"
"text1","Georgia","GPE",2,1,"45138742"
"text1","Maine","GPE",4,1,"45138742"
"text1","Maine","GPE",7,1,"45138742"
